📺央视频道,#genre#
广东卫视,http://171.213.138.42:4443/udp/239.93.0.181:5140
云南卫视,http://satellitepull.cnr.cn/live/wxynws/playlist.m3u8
云南卫视,http://joyznm.i234.me:20000/udp/239.3.1.26:8108
云南卫视,http://xvod.iptv8.com:8090/storage/channel/vod/vodheb.php?cid=ynwshd&playseek=
云南卫视,http://114.241.217.98:4022/rtp/239.3.1.26:8108
云南卫视,http://171.213.138.42:4443/udp/239.93.1.174:5140
云南卫视,http://113.65.7.94/rtp/239.77.1.72:5146$广东电信组播源-cache:113.65.7.94
云南卫视,http://113.65.7.94/rtp/239.253.43.100:5146$广东电信组播源-cache:113.65.7.94
云南卫视,http://222.212.84.190:54123/udp/239.93.1.174:5140
云南卫视,http://171.15.18.199:8180/TV00000000000000000034@HHZT
云南卫视,http://36.136.38.87:9901/tsfile/live/0119_1.m3u8
重庆卫视,http://219.140.135.17:8887/rtp/239.69.1.149:10530
重庆卫视,http://27.17.246.227:8118/rtp/239.69.1.149:10530
重庆卫视,http://herunv4.xingtong.net:4022/udp/225.0.4.187:7980
重庆卫视,http://joyznm.i234.me:20000/udp/239.3.1.35:8296
重庆卫视,http://joyznm.i234.me:20000/udp/239.3.1.122:8160
重庆卫视,http://nas.hssvm.com:8888/udp/225.1.1.155:5002
重庆卫视,http://xvod.iptv8.com:8090/storage/channel/vod/vodheb.php?cid=cqwshd&playseek=
重庆卫视,http://php.cqshushu.ggff.net/jzb.php?id=cqws&公众号【医工学习日志】
重庆卫视,http://113.65.7.94/rtp/239.77.0.182:5146$广东电信组播源-cache:113.65.7.94
重庆卫视,http://113.65.7.94:8888/udp/239.77.0.182:5146
东南卫视,http://219.140.135.17:8887/rtp/239.69.1.108:10286
东南卫视,http://27.17.246.227:8118/rtp/239.69.1.108:10286
东南卫视,http://joyznm.i234.me:20000/udp/239.3.1.36:8112
东南卫视,http://joyznm.i234.me:20000/udp/239.3.1.156:8148
东南卫视,http://xvod.iptv8.com:8090/storage/channel/vod/vodheb.php?cid=dnwshd&playseek=
东南卫视,http://39.137.75.230/000000001000/1000000002000009263/index.m3u8?channel-id=ystenlive&Contentid=1000000002000009263&livemode=1&stbId=no
东南卫视,http://php.cqshushu.ggff.net/jzb.php?id=dnws&公众号【医工学习日志】
东南卫视,http://web9916.w.computerqwq.cf/jzb.php?id=dnws&公众号【医工学习日志】
东南卫视,http://114.241.217.98:4022/rtp/239.3.1.156:8148
东南卫视,http://171.213.138.42:4443/udp/239.93.0.42:5140
山西卫视,http://xvod.iptv8.com:8090/storage/channel/vod/vodheb.php?cid=sx1ws&playseek=
山西卫视,http://php.cqshushu.ggff.net/jzb.php?id=shanxws&公众号【医工学习日志】
山西卫视,http://web9916.w.computerqwq.cf/jzb.php?id=shanxws&公众号【医工学习日志】
山西卫视,http://171.15.18.199:8180/TV00000000000000000038@HHZT
山西卫视,http://110.80.17.38:9999/tsfile/live/0118_1.m3u8?key=txiptv&playlive=0&authid=0
山西卫视,http://112.101.78.50:9901/tsfile/live/0118_1.m3u8
山西卫视,http://sh.lnott.top:880/dx39.m3u8
山西卫视,http://113.26.202.52:1299/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://39.164.174.139:5000/nl.m3u8?id=SAXWS
山西卫视,http://113.101.119.121:8090/hls/516/index.m3u8
吉林卫视,http://219.140.135.17:8887/rtp/239.69.1.212:10914
吉林卫视,http://27.17.246.227:8118/rtp/239.69.1.212:10914
吉林卫视,http://joyznm.i234.me:20000/udp/239.3.1.40:8200
吉林卫视,http://xvod.iptv8.com:8090/storage/channel/vod/vodheb.php?cid=jlwshd&playseek=
吉林卫视,http://php.cqshushu.ggff.net/jzb.php?id=jlws&公众号【医工学习日志】
吉林卫视,http://web9916.w.computerqwq.cf/jzb.php?id=jlws&公众号【医工学习日志】
吉林卫视,http://171.213.138.42:4443/udp/239.93.0.248:5140
吉林卫视,http://171.15.18.199:8180/TV00000000000000000036@HHZT
吉林卫视,http://36.136.38.87:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://171.38.41.206:8181/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://219.140.135.17:8887/rtp/239.69.1.191:10788
广西卫视,http://27.17.246.227:8118/rtp/239.69.1.191:10788
广西卫视,https://hlscdn.liangtv.cn/live/de0f97348eb84f62aa6b7d8cf0430770/dd505d87880c478f901f38560ca4d4e6.m3u8
广西卫视,https://hlscdn.liangtv.cn/live/0c4ef3a44b934cacb8b47121dfada66c/d7e04258157b480dae53883cc6f8123b.m3u8
广西卫视,http://joyznm.i234.me:20000/udp/239.3.1.39:8300
广西卫视,http://nas.hssvm.com:8888/udp/225.1.2.81:5002
广西卫视,http://xvod.iptv8.com:8090/storage/channel/vod/vodheb.php?cid=gxwshd&playseek=
广西卫视,http://39.137.75.230/000000001000/1000000002000019837/index.m3u8?channel-id=ystenlive&Contentid=1000000002000019837&livemode=1&stbId=no
广西卫视,http://php.cqshushu.ggff.net/jzb.php?id=gxws&公众号【医工学习日志】
广西卫视,http://web9916.w.computerqwq.cf/jzb.php?id=gxws&公众号【医工学习日志】
陕西卫视,http://xvod.iptv8.com:8090/storage/channel/vod/vodheb.php?cid=sx3ws&playseek=
陕西卫视,http://39.137.75.230/000000001000/1000000002000007495/index.m3u8?channel-id=ystenlive&Contentid=1000000002000007495&livemode=1&stbId=no
陕西卫视,http://php.cqshushu.ggff.net/jzb.php?id=sxws&公众号【医工学习日志】
陕西卫视,http://web9916.w.computerqwq.cf/jzb.php?id=sxws&公众号【医工学习日志】
陕西卫视,http://171.213.138.42:4443/udp/239.93.0.143:5140
陕西卫视,http://171.15.18.199:8180/TV00000000000000000039@HHZT
陕西卫视,http://36.136.38.87:9901/tsfile/live/0136_1.m3u8
陕西卫视,http://112.101.78.50:9901/tsfile/live/0136_1.m3u8
陕西卫视,http://111.227.196.164:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://sh.lnott.top:880/dx51.m3u8
青海卫视,http://satellitepull.cnr.cn/live/wx32qhws/playlist.m3u8
青海卫视,http://joyznm.i234.me:20000/udp/239.3.1.44:8184
青海卫视,http://nas.hssvm.com:8888/udp/225.1.1.54:5002
青海卫视,http://xvod.iptv8.com:8090/storage/channel/vod/vodheb.php?cid=qhws&playseek=
青海卫视,http://php.cqshushu.ggff.net/jzb.php?id=qhws&公众号【医工学习日志】
青海卫视,http://web9916.w.computerqwq.cf/jzb.php?id=qhws&公众号【医工学习日志】
青海卫视,http://36.136.38.87:9901/tsfile/live/0003_1.m3u8
青海卫视,http://www.cdnstv.com:6398/hls/1148/index.m3u8
青海卫视,http://sh.lnott.top:880/dx54.m3u8
青海卫视,http://39.164.174.139:5000/nl.m3u8?id=QHWS
宁夏卫视,http://satellitepull.cnr.cn/live/wxnxws/playlist.m3u8
宁夏卫视,http://joyznm.i234.me:20000/udp/239.3.1.46:8124
宁夏卫视,http://xvod.iptv8.com:8090/storage/channel/vod/vodheb.php?cid=nxws&playseek=
宁夏卫视,http://171.38.41.206:8181/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://www.cdnstv.com:6398/hls/1141/index.m3u8
宁夏卫视,http://110.80.17.38:9999/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://112.101.78.50:9901/tsfile/live/0112_1.m3u8
宁夏卫视,http://101.204.143.238:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=0&authid=0
宁夏卫视,http://sh.lnott.top:880/dx53.m3u8
宁夏卫视,http://113.26.202.52:1299/tsfile/live/0112_1.m3u8
海南卫视,http://219.140.135.17:8887/rtp/239.69.1.151:10542
海南卫视,http://27.17.246.227:8118/rtp/239.69.1.151:10542
海南卫视,http://joyznm.i234.me:20000/udp/239.3.1.45:8304
海南卫视,http://nas.hssvm.com:8888/udp/225.1.2.82:5002
海南卫视,http://xvod.iptv8.com:8090/storage/channel/vod/vodheb.php?cid=hainwshd&playseek=
海南卫视,http://php.cqshushu.ggff.net/jzb.php?id=hainws&公众号【医工学习日志】
海南卫视,http://web9916.w.computerqwq.cf/jzb.php?id=hainws&公众号【医工学习日志】
海南卫视,http://171.15.18.199:8180/TV00000000000000000028@HHZT
海南卫视,http://36.136.38.87:9901/tsfile/live/0114_1.m3u8
海南卫视,http://www.cdnstv.com:6398/hls/1146/index.m3u8
甘肃卫视,http://joyznm.i234.me:20000/udp/239.3.1.49:8188
甘肃卫视,http://nas.hssvm.com:8888/udp/225.1.1.30:5002
甘肃卫视,http://xvod.iptv8.com:8090/storage/channel/vod/vodheb.php?cid=gswshd&playseek=
甘肃卫视,http://222.212.84.190:54123/udp/239.93.0.81:5140
甘肃卫视,http://171.38.41.206:8181/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://www.cdnstv.com:6398/hls/1147/index.m3u8
甘肃卫视,http://110.80.17.38:9999/tsfile/live/0141_1.m3u8?key=txiptv&playlive=0&authid=0
甘肃卫视,http://sh.lnott.top:880/dx56.m3u8
甘肃卫视,http://171.213.142.218:9999/udp/239.93.0.81:5140
甘肃卫视,http://113.26.202.52:1299/tsfile/live/0141_1.m3u8
兵团卫视,http://joyznm.i234.me:20000/udp/239.3.1.144:4120
兵团卫视,http://nas.hssvm.com:8888/udp/225.1.1.57:5002
兵团卫视,http://110.80.17.38:9999/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
兵团卫视,http://112.101.78.50:9901/tsfile/live/0115_1.m3u8
兵团卫视,http://sh.lnott.top:880/dx59.m3u8
兵团卫视,http://113.26.202.52:1299/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0
兵团卫视,http://39.164.174.139:5000/nl.m3u8?id=BTWS
兵团卫视,http://139.129.231.228:50060/rtp/239.21.1.234:5002
兵团卫视,http://223.166.74.79:10030/bptv/10000100000000050000000003887456.m3u8
兵团卫视,http://114.32.59.86:7000/bptv/10000100000000050000000003887456.m3u8

🕘️更新时间,#genre#
2025-05-31 18:21:23,http://154.40.47.19:668/gy/gy_a8b8/LLPZBGPT_OLaWb.php?id=山东卫视
